,ID,Year,GHG,Type,Province,District,Treatment_Group
8459,G10603,2011,26963.0,Other Basic Organic Chemical Manufacturing,Ontario,Collingwood,0
8460,G10604,2011,250251.8871,Non-Conventional Oil Extraction,Alberta,Fort McMurray,1
8461,G10605,2011,1011.455,"Wood Office Furniture, including Custom Architectural Woodwork, Manufacturing",Ontario,Markham,0
8462,G10606,2011,75474.33535,Conventional Oil and Gas Extraction,Alberta,Alberta,1
8463,G10607,2011,113408.214,Fossil-Fuel Electric Power Generation,Alberta,Crossfield,1
8464,G10608,2011,49725.45294,Steam and Air-Conditioning Supply,Ontario,London,0
8465,G10609,2011,5246.346076,Office Furniture (except Wood) Manufacturing,Ontario,Downsview,0
8466,G10611,2011,135553.9176,Bituminous Coal Mining,Alberta,MD of Greenview,1
8467,G10612,2011,64380.67,"Fruit and Vegetable Canning, Pickling and Drying",Ontario,Leamington,0
8468,G10614,2011,75758.78343,Iron and Steel Mills and Ferro-Alloy Manufacturing,Ontario,L'Orignal,0
8469,G10615,2011,61296.10575,Conventional Oil and Gas Extraction,British Columbia,Pink Mountain,0
8470,G10618,2011,54545.79977,Non-Ferrous Foundries (except Die-Casting),Quebec,Ste Catherine,0
8471,G10619,2011,573976.8106,Non-Conventional Oil Extraction,Alberta,Regional Municipality of Wood Buffalo,1
8472,G10620,2011,84495.913,Potash Mining,Saskatchewan,Esterhazy,0
8473,G10621,2011,57113.081,Paperboard Mills,Ontario,Scarborough,0
8474,G10622,2011,465147.938,Fossil-Fuel Electric Power Generation,Ontario,Thorold,0
8475,G10626,2011,73210.65266,Potash Mining,Saskatchewan,Rocanville,0
8476,G10628,2011,5802.0,Other Rubber Product Manufacturing,Quebec,Sherbrooke,0
8477,G10630,2011,455.0,All Other Miscellaneous Chemical Product Manufacturing,Quebec,Candiac,0
8478,G10631,2011,68390.9992,Other Federal Government Public Administration,Ontario,Ottawa,0
8479,G10632,2011,61314.0,Waste Treatment and Disposal,Ontario,Welland,0
8480,G10633,2011,90528.79253,Waste Treatment and Disposal,Quebec,Ste-Cécile-de-Milton,0
8481,G10635,2011,63160.69,Fossil-Fuel Electric Power Generation,Saskatchewan,Rural Municipality of Oakdale,0
8482,G10636,2011,861.798962,Sewage Treatment Facilities,Ontario,Sault Ste. Marie,0
8483,G10638,2011,72201.7261,Conventional Oil and Gas Extraction,British Columbia,Peace River Regional District,0
8484,G10639,2011,260857.8818,Non-Conventional Oil Extraction,Alberta,Alberta,1
8485,G10640,2011,15590.706,Paper (except Newsprint) Mills,Quebec,Drummondville,0
8486,G10641,2011,56321.31116,Chemical Pulp Mills,British Columbia,Skookumchuck,0
8487,G10643,2011,93344.01154,Iron and Steel Pipes and Tubes Manufacturing from Purchased Steel,Ontario,Sault Ste. Marie,0
8488,G10644,2011,50408.8936,Universities,Ontario,London,0
8489,G10646,2011,760089.281,Fossil-Fuel Electric Power Generation,Ontario,Halton Hills,0
8490,G10647,2011,11313.0661,Steel Wire Drawing,British Columbia,Richmond,0
8491,G10648,2011,85170.59088,Universities,Ontario,Toronto,0
8492,G10649,2011,70814.7522,Waste Treatment and Disposal,Quebec,Magog,0
8493,G10650,2011,41075.36934,Bituminous Coal Mining,British Columbia,Chetwynd,0
8494,G10651,2011,15667.18198,Waferboard Mills,Alberta,Edson,1
8495,G10652,2011,56067.74,Universities,Ontario,Toronto,0
8496,G10653,2011,89860.5256,Forest Nurseries and Gathering of Forest Products,British Columbia,Castlegar,0
8497,G10654,2011,976906.9116,Non-Conventional Oil Extraction,Alberta,Fort McMurray,1
8498,G10655,2011,63637.47,Lead-Zinc Ore Mining,New Brunswick,Bathurst,0
8499,G10656,2011,49659.8632,Conventional Oil and Gas Extraction,Alberta,Whitecourt,1
8500,G10657,2011,174240.605,Iron and Steel Mills and Ferro-Alloy Manufacturing,Quebec,Bécancour,0
8501,G10658,2011,117334.1099,Potash Mining,Saskatchewan,Lanigan,0
8502,G10659,2011,23378.28102,Conventional Oil and Gas Extraction,Alberta,Seal Lake,1
8503,G10660,2011,121835.2231,Conventional Oil and Gas Extraction,British Columbia,Peace River E,0
8504,G10661,2011,73622.84745,Conventional Oil and Gas Extraction,Alberta,Alberta,1
8505,G10662,2011,75255.9,Waste Treatment and Disposal,Ontario,Brampton,0
8506,G10663,2011,52330.997,Paperboard Mills,Ontario,Scarborough,0
8507,G10664,2011,53408.13339,Clay Building Material and Refractory Manufacturing,Ontario,Brampton,0
8508,G10668,2011,115015.6876,Fossil-Fuel Electric Power Generation,Alberta,Sexsmith,1
8509,G10669,2011,82896.47627,Gold and Silver Ore Mining,Quebec,Malartic,0
8510,G10671,2011,172326.2624,Non-Conventional Oil Extraction,Alberta,Conkin,1
8511,G10675,2011,82214.40835,Conventional Oil and Gas Extraction,British Columbia,British Columbia,0
8512,G10676,2011,57954.67667,Conventional Oil and Gas Extraction,British Columbia,British Columbia,0
8513,G10677,2011,3141.38,Community Colleges and C.E.G.E.P.s,Ontario,London,0
8514,G10678,2011,52808.82,Iron and Steel Mills and Ferro-Alloy Manufacturing,Manitoba,Selkirk,0
8515,G10679,2011,54612.93077,Copper-Zinc Ore Mining,British Columbia,McLeese Lake,0
8516,G10681,2011,34333.76818,Gold and Silver Ore Mining,Nunavut,nearest - Cambridge Bay,0
8517,G10682,2011,18.94932,Gold and Silver Ore Mining,British Columbia,North Vancouver,0
8518,G10683,2011,21274.27357,Other Basic Organic Chemical Manufacturing,Ontario,Havelock,0
8519,G10684,2011,41267.12,Paperboard Mills,Quebec,Montréal,0
8520,G10686,2011,263465.4339,Other Basic Organic Chemical Manufacturing,Alberta,Medicine Hat,1
8521,G10687,2011,27908.83015,Tire Manufacturing,Nova Scotia,Bridgewater,0
8522,G10690,2011,26253.95,Fossil-Fuel Electric Power Generation,Saskatchewan,Esterhazy,0
8523,G10692,2011,55977.92082,Conventional Oil and Gas Extraction,Manitoba,Manitoba,0
8524,G10693,2011,64480.9085,Conventional Oil and Gas Extraction,Alberta,Alberta,1
8525,G10695,2011,116612.9309,Bituminous Coal Mining,British Columbia,Campbell River,0
8526,G10696,2011,29624.4112,Conventional Oil and Gas Extraction,British Columbia,Northen Rockies,0
8527,G10697,2011,61272.89308,All Other Non-Metallic Mineral Product Manufacturing,Ontario,Milton,0
8528,G10701,2011,60864.51109,Other Electric Power Generation,Quebec,Dolbeau-Mistassini,0
8529,G10703,2011,321.695005,Office Furniture (except Wood) Manufacturing,Ontario,Concord,0
8530,G10706,2011,2452.035978,Office Furniture (except Wood) Manufacturing,Ontario,Concord,0
8531,G10707,2011,52572.29732,Conventional Oil and Gas Extraction,Alberta,Alberta,1
8532,G10712,2011,73497.64392,Conventional Oil and Gas Extraction,British Columbia,Sundown,0
8533,G10713,2011,63957.45145,Conventional Oil and Gas Extraction,British Columbia,Tupper,0
8534,G10724,2011,656.26702,Institutional furniture manufacturing,Ontario,Toronto,0
8535,G10757,2011,77167.77293,Waste Treatment and Disposal,Quebec,Chicoutimi,0
8536,G10766,2011,241.5,Urethane and Other Foam Product (except Polystyrene) Manufacturing,Quebec,St-Mathieu de Beloeil,0
8537,G10847,2011,106381.5404,Particle Board and Fibreboard Mills,Quebec,Lac-Mégantic,0
8538,G10877,2011,12040.03939,Fossil-fuel electric power generation,Yukon,Watson Lake,0
8539,G11161,2011,54243.027,General (except Paediatric) Hospitals,Alberta,Calgary,1
8540,G11449,2011,74192.125,Waste Treatment and Disposal,Ontario,Niagara Falls,0
8541,G11730,2011,580307.608,Primary Production of Alumina and Aluminum,Quebec,Jonquiere,0
8542,G10001,2010,61.618701,Mechanical Pulp Mills,Quebec,Alma,0
8543,G10002,2010,149471.6169,Iron and Steel Mills and Ferro-Alloy Manufacturing,Quebec,Contrecoeur,0
8544,G10003,2010,203886.1381,Pipeline Transportation of Natural Gas,Alberta,Airdrie,1
8545,G10004,2010,336747.0664,Fossil-Fuel Electric Power Generation,Ontario,Bath,0
8546,G10006,2010,1020315.558,Chemical Fertilizer (except Potash) Manufacturing,Alberta,Redwater,1
8547,G10007,2010,259656.829,Other Basic Organic Chemical Manufacturing,Alberta,Edmonton,1
8548,G10008,2010,556396.0022,Pipeline Transportation of Natural Gas,Alberta,Calgary,1
8549,G10009,2010,110933.9515,Chemical Pulp Mills,Alberta,County of Athabasca,1
8550,G10010,2010,1000241.145,Primary Production of Alumina and Aluminum,British Columbia,Kitimat,0
8551,G10011,2010,2245316.161,Iron and Steel Mills and Ferro-Alloy Manufacturing,Ontario,Sault Ste. Marie,0
8552,G10012,2010,1057185.021,Primary Production of Alumina and Aluminum,Quebec,Sept-Îles,0
8553,G10013,2010,1057074.38,Primary Production of Alumina and Aluminum,Quebec,Baie-Comeau,0
8554,G10014,2010,737431.6873,Primary Production of Alumina and Aluminum,Quebec,Bécancour,0
8555,G10015,2010,226727.525,Pipeline Transportation of Natural Gas,Alberta,Edmonton,1
8556,G10016,2010,501781.7482,Fossil-Fuel Electric Power Generation,Ontario,Atikokan,0
8557,G10017,2010,190494.026,Conventional Oil and Gas Extraction,Alberta,Balzac,1
8558,G10018,2010,4979305.218,Fossil-Fuel Electric Power Generation,Alberta,Forestburg,1
8559,G10020,2010,774747.0,Fossil-Fuel Electric Power Generation,New Brunswick,Saint John,0
8560,G10021,2010,440471.0816,Lime Manufacturing,Quebec,Bedford,0
8561,G10022,2010,2600000.0,Fossil-Fuel Electric Power Generation,New Brunswick,Belledune,0
8562,G10024,2010,6748294.401,Fossil-Fuel Electric Power Generation,Saskatchewan,Estevan,0
8563,G10025,2010,68073.07999,Chemical Pulp Mills,Ontario,Thunder Bay,0
8564,G10026,2010,428522.0,Waste Treatment and Disposal,Manitoba,Winnipeg,0
8565,G10027,2010,72352.15931,Automobile and Light-Duty Motor Vehicle Manufacturing,Ontario,Brampton,0
8566,G10028,2010,57954.306,Fossil-Fuel Electric Power Generation,Manitoba,Brandon,0
8567,G10029,2010,138452.8339,Conventional Oil and Gas Extraction,Alberta,Drayton Valley,1
8568,G10030,2010,73529.74199,Conventional Oil and Gas Extraction,Alberta,Drayton Valley,1
8569,G10031,2010,235636.4085,Fossil-Fuel Electric Power Generation,Ontario,Windsor,0
8570,G10032,2010,59565.9607,Waste Treatment and Disposal,Ontario,Pickering,0
8571,G10033,2010,299339.0,Cement Manufacturing,Nova Scotia,Brookfield,0
8572,G10035,2010,217159.29,Non-Ferrous Metal (except Aluminum) Smelting and Refining,New Brunswick,Belledune,0
8573,G10036,2010,408924.0949,Petroleum Refineries,British Columbia,Burnaby,0
8574,G10037,2010,41651.50192,Fossil-Fuel Electric Power Generation,British Columbia,Port Moody,0
8575,G10038,2010,382277.8955,Pipeline Transportation of Natural Gas,Saskatchewan,Burstall,0
8576,G10039,2010,213779.7371,All Other Basic Inorganic Chemical Manufacturing,Ontario,Sarnia,0
8577,G10040,2010,265241.5615,Fossil-Fuel Electric Power Generation,Alberta,Calgary,1
8578,G10041,2010,645688.1409,Fossil-Fuel Electric Power Generation,British Columbia,Campbell River,0
8579,G10043,2010,91763.86701,Lime Manufacturing,Ontario,Blind River,0
8580,G10044,2010,1551265.418,Chemical Fertilizer (except Potash) Manufacturing,Alberta,Medicine Hat,1
8581,G10045,2010,105816.3841,All Other Basic Inorganic Chemical Manufacturing,Alberta,Medicine Hat,1
8582,G10046,2010,1735813.265,Pipeline Transportation of Natural Gas,Alberta,Fairview,1
8583,G10047,2010,569975.9836,Fossil-Fuel Electric Power Generation,Ontario,Cardinal,0
8584,G10048,2010,80433.79852,Chemical Pulp Mills,British Columbia,Quesnel,0
8585,G10049,2010,34633.40165,Conventional Oil and Gas Extraction,Alberta,Bonnyville,1
8586,G10050,2010,407435.9775,Lime Manufacturing,Ontario,Dundas,0
8587,G10051,2010,492647.216,Lime Manufacturing,Ontario,Ingersoll,0
8588,G10052,2010,1128092.749,Iron Ore Mining,Newfoundland and Labrador,Labrador city,0
8589,G10053,2010,516702.1095,Chemical Fertilizer (except Potash) Manufacturing,Alberta,Carseland,1
8590,G10054,2010,314567.2688,Fossil-Fuel Electric Power Generation,Alberta,Carseland,1
8591,G10055,2010,400452.6744,Chemical Fertilizer (except Potash) Manufacturing,Alberta,Carseland,1
8592,G10057,2010,123922.9365,Wet Corn Milling,Ontario,London,0
8593,G10058,2010,212396.6203,Fossil-Fuel Electric Power Generation,Alberta,Strathmore,1
8594,G10059,2010,62811.0,Frozen Food Manufacturing,Prince Edward Island,New Annan,0
8595,G10060,2010,1484164.51,Petroleum Refineries,Saskatchewan,Regina,0
8596,G10061,2010,119778.5438,Fossil-Fuel Electric Power Generation,Quebec,"Cap-aux-Meules, Îles-de-la-Madeleine",0
8597,G10062,2010,132133.0055,Fossil-Fuel Electric Power Generation,Quebec,Kingsey Falls,0
8598,G10064,2010,282056.005,Petrochemical Manufacturing,Quebec,Montréal-Est,0
8599,G10065,2010,262581.1029,Non-Conventional Oil Extraction,Alberta,Lac La Biche,1
8600,G10066,2010,553855.0,Cement Manufacturing,Quebec,Saint-Basile,0
8601,G10067,2010,640166.095,Cement Manufacturing,Quebec,Saint-Constant,0
8602,G10068,2010,328313.608,Fossil-Fuel Electric Power Generation,Alberta,Medicine Hat,1
8603,G10069,2010,183473.9944,Fossil-Fuel Electric Power Generation,Alberta,Edmonton,1
8604,G10070,2010,146881.3921,Bituminous Coal Mining,British Columbia,Sparwood,0
8605,G10071,2010,414049.4008,Conventional Oil and Gas Extraction,Alberta,Cochrane,1
8606,G10072,2010,115225.5,Fossil-Fuel Electric Power Generation,Ontario,Cochrane,0
8607,G10073,2010,4501950.175,Non-Conventional Oil Extraction,Alberta,Grande Centre,1
8608,G10074,2010,239000.0,Fossil-Fuel Electric Power Generation,New Brunswick,Saint John,0
8609,G10075,2010,149276.1304,Other Basic Organic Chemical Manufacturing,Ontario,Chatham,0
8610,G10076,2010,1213142.169,Iron and Steel Mills and Ferro-Alloy Manufacturing,Quebec,Sorel-Tracy,0
8611,G10077,2010,52594.78,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Ontario,Copper Cliff,0
8612,G10078,2010,202451.2031,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Ontario,Copper Cliff,0
8613,G10080,2010,517889.9005,Fossil-Fuel Electric Power Generation,Saskatchewan,Saskatoon,0
8614,G10082,2010,132300.1608,Chemical Pulp Mills,British Columbia,Crofton,0
8615,G10083,2010,893000.0,Fossil-Fuel Electric Power Generation,New Brunswick,Dalhousie,0
8616,G10084,2010,679685.6995,Petroleum Refineries,Nova Scotia,Dartmouth,0
8617,G10085,2010,727590.6001,Cement Manufacturing,British Columbia,Delta,0
8618,G10086,2010,237558.522,Natural Gas Distribution,Alberta,Edmonton,1
8619,G10088,2010,37170.25,Newsprint Mills,Quebec,Trois-Rivières,0
8620,G10090,2010,76800.0,Paper (except Newsprint) Mills,Quebec,Grand-Mère,0
8621,G10091,2010,4977818.837,Iron and Steel Mills and Ferro-Alloy Manufacturing,Ontario,Hamilton,0
8622,G10093,2010,99425.22117,Paper (except Newsprint) Mills,Ontario,Espanola,0
8623,G10095,2010,34961.9995,Waste Treatment and Disposal,Alberta,Calgary,1
8624,G10096,2010,123706.6965,Conventional Oil and Gas Extraction,Alberta,Crossfield,1
8625,G10098,2010,1322985.209,Petroleum Refineries,Alberta,Edmonton,1
8626,G10099,2010,28428.27326,Chemical Pulp Mills,New Brunswick,Edmundston,0
8627,G10100,2010,231728.751,Conventional Oil and Gas Extraction,Alberta,Edson,1
8628,G10101,2010,152880.7457,Diamond Mining,Northwest Territories,Yellowknife,0
8629,G10103,2010,107358.1758,Iron and Steel Mills and Ferro-Alloy Manufacturing,Quebec,Chicoutimi,0
8630,G10104,2010,270626.1109,Pipeline Transportation of Natural Gas,British Columbia,Cranbrook,0
8631,G10105,2010,349673.6195,Bituminous Coal Mining,British Columbia,Sparwood,0
8632,G10106,2010,211958.8779,Conventional Oil and Gas Extraction,Alberta,Elmworth,1
8633,G10108,2010,332858.5228,Conventional Oil and Gas Extraction,Alberta,Cypress County,1
8634,G10109,2010,340505.3472,Natural Gas Distribution,Ontario,North York,0
8635,G10111,2010,156344.0777,Lime Manufacturing,Alberta,Exshaw,1
8636,G10112,2010,907730.2688,Cement Manufacturing,Alberta,Exshaw,1
8637,G10113,2010,146312.267,Lime Manufacturing,Manitoba,Faulkner,0
8638,G10114,2010,314970.9328,Cement Manufacturing,Ontario,Woodstock,0
8639,G10115,2010,519421.4595,Bituminous Coal Mining,British Columbia,Elkford,0
8640,G10116,2010,161032.288,Paper (except Newsprint) Mills,Ontario,Fort Frances,0
8641,G10117,2010,1291974.108,Conventional Oil and Gas Extraction,British Columbia,Fort Nelson,0
8642,G10118,2010,160671.1202,Fossil-Fuel Electric Power Generation,British Columbia,Fort Nelson,0
8643,G10119,2010,295817.5174,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Alberta,Fort Saskatchewan,1
8644,G10120,2010,355734.7743,Fossil-Fuel Electric Power Generation,Alberta,Fort Saskatchewan,1
8645,G10121,2010,554640.6233,Chemical Fertilizer (except Potash) Manufacturing,Alberta,Fort Saskatchewan,1
8646,G10122,2010,57630.49837,Conventional Oil and Gas Extraction,Alberta,Fort Saskatchewan,1
8647,G10125,2010,67942.01464,Other Basic Organic Chemical Manufacturing,Alberta,Fort Saskatchewan,1
8648,G10126,2010,191785.0735,Pipeline Transportation of Natural Gas,British Columbia,Fort St. John,0
8649,G10127,2010,9122133.275,Fossil-Fuel Electric Power Generation,Alberta,Warburg,1
8650,G10128,2010,85346.974,Iron and Steel Mills and Ferro-Alloy Manufacturing,Ontario,Whitby,0
8651,G10129,2010,28000.0,Fossil-Fuel Electric Power Generation,New Brunswick,Newcastle Creek,0
8652,G10130,2010,103740.3735,Chemical Pulp Mills,Alberta,Grande Prairie,1
8653,G10131,2010,312524.0826,Bituminous Coal Mining,British Columbia,Elkford,0
8654,G10132,2010,1039267.995,Fossil-Fuel Electric Power Generation,Alberta,Grande Cache,1
8655,G10133,2010,198280.0,All Other Basic Inorganic Chemical Manufacturing,Ontario,Hamilton,0
8656,G10134,2010,252501.301,Non-Conventional Oil Extraction,Alberta,RM of Wood Buffalo,1
8657,G10135,2010,324746.3108,Conventional Oil and Gas Extraction,Alberta,Edson,1
8658,G10136,2010,78989.74772,Chemical Pulp Mills,British Columbia,Nanaimo,0
8659,G10137,2010,306949.0439,Conventional Oil and Gas Extraction,Alberta,Didsbury,1
8660,G10138,2010,46287.72697,Lime Manufacturing,New Brunswick,Havelock,0
8661,G10139,2010,60477.18747,Conventional Oil and Gas Extraction,Alberta,Hays,1
8662,G10140,2010,103301.3334,Non-Ferrous Metal (except Aluminum) Smelting and Refining,Manitoba,Flin Flon,0
8663,G10142,2010,532629.4721,Conventional Oil and Gas Extraction,Newfoundland and Labrador,St. John's,0
8664,G10143,2010,233322.7849,Subbituminous Coal Mining,Alberta,Seba Beach,1
8665,G10144,2010,156989.7826,Chemical Pulp Mills,Alberta,Hinton,1
8666,G10145,2010,672058.109,Fossil-Fuel Electric Power Generation,Newfoundland and Labrador,Holyrood,0
8667,G10146,2010,128326.8966,Chemical Pulp Mills,British Columbia,Port Mellon,0
8668,G10147,2010,876780.5237,Non-Conventional Oil Extraction,Saskatchewan,Lloydminster,0
8669,G10148,2010,93869.82044,Other Basic Organic Chemical Manufacturing,Quebec,Montréal,0
8670,G10149,2010,229635.076,Other Basic Organic Chemical Manufacturing,Ontario,Maitland,0
8671,G10150,2010,224557.1594,Iron and Steel Mills and Ferro-Alloy Manufacturing,Saskatchewan,Regina,0
8672,G10151,2010,325715.216,Fossil-Fuel Electric Power Generation,Ontario,Iroquois Falls,0
8673,G10152,2010,136745.4885,Petrochemical Manufacturing,Alberta,Joffre,1
8674,G10153,2010,78108.39924,Lime Manufacturing,Quebec,Joliette,0
8675,G10154,2010,766850.0,Cement Manufacturing,Quebec,Joliette,0
8676,G10155,2010,52577.83457,Conventional Oil and Gas Extraction,Alberta,Swan Hills,1
8677,G10156,2010,60671.98289,Conventional Oil and Gas Extraction,Alberta,Swan Hills,1
8678,G10157,2010,204824.51,Chemical Pulp Mills,British Columbia,Kamloops,0
8679,G10158,2010,66680.32639,Conventional Oil and Gas Extraction,Alberta,MD of Greenview,1
